product_id,ds,y,total_revenue,total_profit,avg_price_discount,rolling_4wk_avg,Forecasted_Demand,lead_time_days,current_stock_level,sigma_d,avg_daily_demand,safety_stock,reorder_point,mae,mape,period,is_forecast,total_quantity_sold,Inventory_Status
1,2023-03-13 00:00:00,13.0,1734.72,827.1899999999999,133.44,11.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-03-20 00:00:00,3.0,400.32,190.89,,7.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-03-27 00:00:00,3.0,400.32,190.89,,5.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-04-03 00:00:00,9.0,1200.96,572.67,133.44,7.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-04-24 00:00:00,7.0,934.08,445.41,,5.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-05-01 00:00:00,6.0,800.6400000000001,381.78,133.44,6.25,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-05-08 00:00:00,7.0,934.08,445.41,,7.25,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-05-15 00:00:00,7.0,934.08,445.41,,6.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-05-22 00:00:00,11.0,1467.84,699.93,133.44,7.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-05-29 00:00:00,10.0,1334.4,636.3,,8.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-06-05 00:00:00,9.0,1200.96,572.67,133.44,9.25,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-06-12 00:00:00,15.0,2001.6,954.45,133.44,11.25,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-06-19 00:00:00,3.0,400.32,190.89,,9.25,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-06-26 00:00:00,13.0,1734.72,827.1899999999999,,10.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-07-03 00:00:00,8.0,1067.52,509.04,133.44,9.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-07-10 00:00:00,7.0,934.08,445.41,133.44,7.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-07-17 00:00:00,4.0,533.76,254.52,133.44,8.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-07-31 00:00:00,8.0,1067.52,509.04,133.44,6.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-08-07 00:00:00,3.0,400.32,190.89,,5.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-08-14 00:00:00,11.0,1467.84,699.93,133.44,6.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-08-21 00:00:00,5.0,667.2,318.15,133.44,6.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-08-28 00:00:00,1.0,133.44,63.63,,5.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-09-04 00:00:00,1.0,133.44,63.63,,4.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-09-11 00:00:00,10.0,1334.4,636.3,133.44,4.25,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-09-18 00:00:00,12.0,1601.28,763.56,,6.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-09-25 00:00:00,5.0,667.2,318.15,133.44,7.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-10-02 00:00:00,10.0,1334.4,636.3,,9.25,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-10-09 00:00:00,10.0,1334.4,636.3,133.44,9.25,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-10-16 00:00:00,7.0,934.08,445.41,133.44,8.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-10-23 00:00:00,8.0,1067.52,509.04,,8.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-10-30 00:00:00,7.0,934.08,445.41,,8.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-11-06 00:00:00,9.0,1200.96,572.67,133.44,7.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-11-13 00:00:00,20.0,2668.8,1272.6,133.44,11.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-11-20 00:00:00,2.0,266.88,127.26,133.44,9.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-11-27 00:00:00,6.0,800.64,381.78,133.44,9.25,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-12-04 00:00:00,14.0,1868.16,890.8199999999999,133.44,10.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-12-11 00:00:00,6.0,800.64,381.78,,7.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-12-18 00:00:00,9.0,1200.96,572.67,133.44,8.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2023-12-25 00:00:00,5.0,667.2,318.15,133.44,8.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-01-01 00:00:00,1.0,133.44,63.63,,5.25,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-01-08 00:00:00,15.0,2001.6,954.45,133.44,7.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-01-15 00:00:00,9.0,1200.96,572.67,133.44,7.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-01-22 00:00:00,10.0,1334.4,636.3,133.44,8.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-01-29 00:00:00,7.0,934.08,445.41,,10.25,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-02-05 00:00:00,17.0,2268.48,1081.71,,10.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-02-12 00:00:00,10.0,1334.4,636.3,133.44,11.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-02-19 00:00:00,9.0,1200.96,572.67,133.44,10.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-02-26 00:00:00,3.0,400.32,190.89,133.44,9.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-03-04 00:00:00,8.0,1067.52,509.04,133.44,7.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-03-11 00:00:00,7.0,934.08,445.41,133.44,6.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-03-18 00:00:00,8.0,1067.52,509.04,,6.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-03-25 00:00:00,5.0,667.2,318.15,,7.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-04-01 00:00:00,26.0,3469.44,1654.38,133.44,11.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-04-08 00:00:00,17.0,2268.48,1081.71,133.44,14.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-04-15 00:00:00,5.0,667.2,318.15,,13.25,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-04-22 00:00:00,3.0,400.32,190.89,133.44,12.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-04-29 00:00:00,6.0,800.64,381.78,133.44,7.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-05-06 00:00:00,8.0,1067.52,509.04,133.44,5.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-05-13 00:00:00,6.0,800.64,381.78,,5.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-05-20 00:00:00,6.0,800.64,381.78,,6.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-05-27 00:00:00,3.0,400.32,190.89,,5.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-06-03 00:00:00,7.0,934.08,445.41,133.44,5.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-06-10 00:00:00,4.0,533.76,254.52,133.44,5.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-06-24 00:00:00,5.0,667.2,318.15,133.44,4.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-07-01 00:00:00,4.0,533.76,254.52,,5.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-07-08 00:00:00,5.0,667.2,318.15,133.44,4.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-07-15 00:00:00,17.0,2268.48,1081.71,133.44,7.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-07-22 00:00:00,4.0,533.76,254.52,133.44,7.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-07-29 00:00:00,6.0,800.64,381.78,,8.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-08-05 00:00:00,13.0,1734.72,827.1899999999999,133.44,10.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-08-12 00:00:00,10.0,1334.4,636.3,133.44,8.25,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-08-19 00:00:00,5.0,667.2,318.15,,8.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-08-26 00:00:00,10.0,1334.4,636.3,133.44,9.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-09-09 00:00:00,5.0,667.2,318.15,133.44,7.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-09-16 00:00:00,2.0,266.88,127.26,,5.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-09-23 00:00:00,7.0,934.08,445.41,133.44,6.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-09-30 00:00:00,5.0,667.2,318.15,,4.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-10-07 00:00:00,5.0,667.2,318.15,,4.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-10-14 00:00:00,12.0,1601.2800000000002,763.56,133.44,7.25,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-10-21 00:00:00,6.0,800.64,381.78,,7.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-10-28 00:00:00,8.0,1067.52,509.04,,7.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-11-04 00:00:00,4.0,533.76,254.52,133.44,7.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-11-11 00:00:00,9.0,1200.96,572.67,133.44,6.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-11-25 00:00:00,22.0,2935.68,1399.86,133.44,10.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-12-09 00:00:00,11.0,1467.84,699.93,133.44,11.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-12-16 00:00:00,11.0,1467.84,699.93,133.44,13.25,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-12-23 00:00:00,18.0,2401.92,1145.34,133.44,15.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2024-12-30 00:00:00,11.0,1467.84,699.93,133.44,12.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-01-06 00:00:00,4.0,533.76,254.52,,11.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-01-13 00:00:00,5.0,667.2,318.15,133.44,9.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-01-20 00:00:00,2.0,266.88,127.26,,5.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-01-27 00:00:00,5.0,667.2,318.15,,4.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-02-10 00:00:00,5.0,667.2,318.15,133.44,4.25,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-02-17 00:00:00,4.0,533.76,254.52,,4.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-02-24 00:00:00,8.0,1067.52,509.04,133.44,5.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-03-03 00:00:00,5.0,667.2,318.15,133.44,5.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-03-10 00:00:00,21.0,2802.24,1336.23,,9.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-03-17 00:00:00,4.0,533.76,254.52,,9.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-03-31 00:00:00,3.0,400.32,190.89,133.44,8.25,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-04-07 00:00:00,6.0,800.6400000000001,381.78,,8.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-04-14 00:00:00,15.0,2001.6,954.45,133.44,7.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-04-21 00:00:00,9.0,1200.96,572.67,133.44,8.25,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-04-28 00:00:00,9.0,1200.96,572.67,,9.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-05-05 00:00:00,7.0,934.08,445.41,,10.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-05-12 00:00:00,6.0,800.64,381.78,,7.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-05-19 00:00:00,24.0,3202.56,1527.12,133.44,11.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-05-26 00:00:00,1.0,133.44,63.63,,9.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-06-02 00:00:00,4.0,533.76,254.52,,8.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-06-09 00:00:00,11.0,1467.84,699.93,,10.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-06-16 00:00:00,3.0,400.32,190.89,,4.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-06-23 00:00:00,2.0,266.88,127.26,133.44,5.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-06-30 00:00:00,6.0,800.64,381.78,133.44,5.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-07-07 00:00:00,7.0,934.08,445.41,,4.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-07-14 00:00:00,2.0,266.88,127.26,,4.25,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-07-21 00:00:00,3.0,400.32,190.89,,4.5,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-08-04 00:00:00,11.0,1467.84,699.93,133.44,5.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-08-11 00:00:00,13.0,1734.72,827.1899999999999,133.44,7.25,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-08-18 00:00:00,9.0,1200.96,572.67,133.44,9.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-08-25 00:00:00,7.0,934.08,445.41,,10.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-09-01 00:00:00,2.0,266.88,127.26,,7.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-09-08 00:00:00,10.0,1334.4,636.3,133.44,7.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-09-15 00:00:00,4.0,533.76,254.52,,5.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-09-22 00:00:00,3.0,400.32,190.89,133.44,4.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-09-29 00:00:00,7.0,934.08,445.41,133.44,6.0,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
1,2025-10-06 00:00:00,5.0,667.2,318.15,,4.75,,8,3096,1.8517544947953304,1.1047619047619048,8.615774095184904,17.453869333280142,4.0754906166465465,87.33307080769976,history,0,,Healthy
